User_Type,Fabric_Length,Fabric_Width,Piece_Length,Piece_Width,Fabric_Type,GSM,Defect_Count,Marker_Efficiency,Layout_Type,Pieces_Along_Length,Pieces_Along_Width,Pieces_Possible,Waste_Percentage,Utilization_Percentage,Efficiency_Level
Tailor,9.73,69.26,0.6,26.95,Polyester,121,9,70.87,Rotated,16,2,22,37.8,62.2,Poor
Tailor,3.42,46.06,0.53,24.15,Silk,276,9,90.97,Staggered,6,1,5,24.69,75.31,Moderate
Factory,217.05,64.11,1.76,22.86,Cotton,259,7,87.86,Staggered,123,2,216,22.17,77.83,Moderate
Tailor,2.3,45.97,1.93,10.56,Silk,138,6,94.57,Rotated,1,4,3,14.21,85.79,Good
Factory,85.16,53.86,0.95,12.88,Denim,103,4,90.81,Rotated,89,4,323,12.63,87.37,Good
Factory,94.86,55.21,1.43,10.71,Denim,197,8,80.79,Rotated,66,5,266,24.15,75.85,Moderate
Tailor,2.34,50.38,1.54,13.4,Polyester,299,0,70.79,Staggered,1,3,2,38.0,62.0,Poor
Factory,374.65,38.52,1.04,18.19,Cotton,102,5,81.62,Rotated,360,2,587,24.15,75.85,Moderate
Factory,159.53,48.01,1.7,29.31,Cotton,218,3,85.38,Grid,93,1,79,23.61,76.39,Moderate
Factory,127.25,39.37,0.81,26.26,Cotton,290,8,81.82,Grid,157,1,128,30.36,69.64,Poor
Tailor,2.08,64.95,0.88,27.4,Denim,290,6,89.81,Staggered,2,2,3,21.75,78.25,Moderate
Tailor,5.27,36.23,0.89,14.9,Cotton,137,3,88.99,Staggered,5,2,8,20.35,79.65,Moderate
Tailor,2.65,41.19,1.47,10.31,Denim,146,3,92.78,Staggered,1,3,2,19.29,80.71,Good
Tailor,6.25,46.98,1.73,25.96,Silk,146,6,85.43,Grid,3,1,2,28.39,71.61,Moderate
Factory,192.11,44.09,0.7,18.18,Silk,254,4,88.01,Grid,274,2,482,22.45,77.55,Moderate
Factory,476.61,65.78,1.04,20.8,Cotton,197,0,73.29,Grid,458,3,1007,29.06,70.94,Moderate
Tailor,2.54,51.48,1.82,29.87,Denim,287,9,90.06,Staggered,1,1,0,27.7,72.3,Moderate
Factory,107.11,52.69,2.0,28.16,Denim,179,7,76.47,Rotated,53,1,40,36.77,63.23,Poor
Tailor,9.79,39.94,0.55,15.83,Polyester,121,6,77.52,Grid,17,2,26,28.39,71.61,Moderate
Tailor,4.54,70.63,1.44,26.67,Denim,158,4,83.51,Rotated,3,2,5,27.21,72.79,Moderate
Tailor,5.54,40.22,1.36,20.56,Denim,170,6,74.69,Rotated,4,1,2,36.16,63.84,Poor
Tailor,2.79,62.17,1.53,24.85,Cotton,191,5,70.04,Grid,1,2,1,38.0,62.0,Poor
Tailor,1.16,54.68,0.87,15.83,Silk,216,3,84.84,Rotated,1,3,2,26.13,73.87,Moderate
Tailor,2.09,40.29,1.7,10.46,Cotton,198,9,88.82,Rotated,1,3,2,24.8,75.2,Moderate
Factory,140.69,52.44,1.75,23.47,Silk,289,9,71.12,Grid,80,2,113,38.0,62.0,Poor
Factory,294.5,66.34,0.62,27.09,Silk,222,4,79.71,Grid,475,2,757,29.83,70.17,Moderate
Factory,357.93,44.97,0.68,11.94,Polyester,214,1,93.24,Rotated,526,3,1471,12.37,87.63,Good
Factory,362.44,47.87,0.71,21.47,Denim,138,0,74.73,Staggered,510,2,762,30.46,69.54,Poor
Tailor,4.27,47.66,0.86,18.26,Cotton,214,5,79.38,Rotated,4,2,6,33.45,66.55,Poor
Factory,438.45,51.55,0.72,11.07,Cotton,240,2,76.67,Rotated,608,4,1864,29.1,70.9,Moderate
Tailor,7.2,41.48,0.71,14.45,Silk,252,4,94.2,Grid,10,2,18,16.15,83.85,Good
Tailor,5.78,54.03,0.61,15.24,Denim,134,7,75.69,Staggered,9,3,20,31.04,68.96,Poor
Factory,121.9,69.5,1.02,19.09,Cotton,175,1,73.99,Grid,119,3,264,30.94,69.06,Poor
Tailor,5.96,47.95,1.32,23.73,Cotton,260,2,89.66,Staggered,4,2,7,13.23,86.77,Good
Factory,101.49,37.14,1.2,13.46,Cotton,167,6,80.21,Grid,84,2,134,30.7,69.3,Poor
Tailor,5.12,37.07,1.59,24.91,Polyester,151,2,84.19,Rotated,3,1,2,21.99,78.01,Moderate
Tailor,1.26,68.56,1.92,24.31,Cotton,227,6,80.88,Staggered,0,2,0,35.03,64.97,Poor
Factory,190.43,62.11,1.96,16.11,Polyester,136,7,80.47,Grid,97,3,234,29.2,70.8,Moderate
Tailor,1.96,39.17,0.85,17.32,Polyester,287,4,82.3,Grid,2,2,3,27.73,72.27,Moderate
Factory,87.38,71.97,1.3,13.26,Denim,293,1,88.74,Grid,67,5,297,19.17,80.83,Good
Tailor,4.55,71.53,1.26,26.95,Silk,189,6,93.82,Grid,3,2,5,17.97,82.03,Good
Factory,447.74,50.72,1.32,20.21,Denim,259,4,81.83,Grid,339,2,554,27.05,72.95,Moderate
Tailor,4.25,37.31,1.96,12.18,Denim,228,9,82.08,Staggered,2,3,4,29.09,70.91,Moderate
Factory,438.84,65.22,0.96,16.14,Silk,289,6,83.69,Grid,457,4,1529,21.93,78.07,Moderate
Factory,429.56,57.77,1.63,13.27,Denim,247,2,70.43,Staggered,263,4,740,33.39,66.61,Poor
Factory,339.27,39.17,0.69,23.41,Silk,298,3,83.67,Grid,491,1,410,27.38,72.62,Moderate
Tailor,8.71,51.45,0.96,16.75,Denim,228,8,90.16,Rotated,9,3,24,15.49,84.51,Good
Factory,291.58,71.75,1.11,27.32,Cotton,188,1,90.41,Grid,262,2,473,13.52,86.48,Good
Factory,189.95,59.63,0.92,26.04,Polyester,163,0,72.96,Staggered,206,2,300,28.54,71.46,Moderate
Factory,51.89,70.05,1.25,12.01,Silk,113,0,75.07,Grid,41,5,153,29.28,70.72,Moderate
Factory,297.84,57.32,1.41,29.16,Cotton,122,4,70.81,Grid,211,1,149,38.0,62.0,Poor
Factory,415.98,44.67,1.63,19.93,Cotton,250,7,89.05,Rotated,255,2,454,19.13,80.87,Good
Tailor,8.96,63.28,1.83,13.11,Denim,275,9,94.44,Grid,4,4,15,18.6,81.4,Good
Factory,430.43,58.9,1.73,16.57,Denim,102,10,73.01,Grid,248,3,543,37.12,62.88,Poor
Factory,288.55,61.42,0.53,28.45,Silk,233,0,81.79,Staggered,544,2,889,20.86,79.14,Moderate
Tailor,5.21,70.04,0.66,10.55,Cotton,299,9,81.75,Grid,7,6,34,26.8,73.2,Moderate
Factory,163.09,53.65,0.68,13.96,Denim,158,0,81.19,Staggered,239,3,582,23.32,76.68,Moderate
Tailor,2.64,46.32,0.52,24.46,Denim,300,5,81.64,Rotated,5,1,4,32.95,67.05,Poor
Factory,351.11,46.55,1.7,12.7,Silk,147,2,94.26,Grid,206,3,582,9.21,90.79,Excellent
Factory,321.11,63.48,1.33,26.94,Denim,201,10,81.8,Staggered,241,2,394,29.59,70.41,Moderate
Factory,79.83,58.31,0.68,21.56,Denim,278,2,72.24,Grid,117,2,169,36.65,63.35,Poor
Factory,420.55,49.98,0.51,28.55,Polyester,150,5,71.16,Rotated,824,1,586,38.0,62.0,Poor
Tailor,3.54,43.63,1.62,12.25,Polyester,247,2,77.21,Staggered,2,3,4,30.68,69.32,Poor
Tailor,3.71,39.86,1.14,26.19,Cotton,103,5,91.45,Grid,3,1,2,19.25,80.75,Good
Tailor,4.39,61.91,1.65,24.29,Silk,278,4,80.11,Grid,2,2,3,34.18,65.82,Poor
Factory,154.7,55.8,0.64,16.52,Cotton,294,4,92.8,Staggered,241,3,670,13.31,86.69,Good
Factory,277.5,65.1,1.68,27.11,Cotton,181,7,76.17,Staggered,165,2,251,32.83,67.17,Poor
Tailor,2.23,63.74,1.86,28.15,Denim,125,2,75.86,Staggered,1,2,1,33.38,66.62,Poor
Tailor,4.07,45.35,1.06,28.78,Cotton,295,10,90.3,Staggered,3,1,2,28.37,71.63,Moderate
Tailor,2.38,64.32,1.15,24.76,Denim,297,4,80.57,Staggered,2,2,3,29.82,70.18,Moderate
Tailor,4.97,36.98,0.81,26.54,Silk,131,5,79.61,Staggered,6,1,4,31.74,68.26,Poor
Tailor,5.33,62.02,0.82,19.73,Denim,158,8,70.4,Grid,6,3,12,37.44,62.56,Poor
Tailor,8.56,54.12,0.99,19.18,Polyester,198,0,74.05,Grid,8,2,11,30.72,69.28,Poor
Factory,358.36,50.5,0.72,19.02,Denim,111,7,80.42,Staggered,497,2,799,26.35,73.65,Moderate
Factory,357.44,41.18,1.92,27.19,Polyester,186,3,88.17,Staggered,186,1,163,19.63,80.37,Good
Factory,321.68,43.84,1.29,24.44,Silk,255,0,80.16,Rotated,249,1,199,29.04,70.96,Moderate
Factory,316.09,44.42,0.59,16.69,Denim,299,3,76.49,Staggered,535,2,818,30.55,69.45,Poor
Tailor,5.27,56.8,1.61,29.14,Denim,252,7,80.73,Staggered,3,1,2,33.74,66.26,Poor
Factory,235.17,38.08,1.21,21.91,Silk,227,5,78.61,Grid,194,1,152,31.27,68.73,Poor
Tailor,3.17,64.13,0.89,26.9,Silk,153,6,88.74,Grid,3,2,5,23.58,76.42,Moderate
Tailor,7.36,42.32,1.47,19.64,Cotton,294,1,90.9,Staggered,5,2,9,14.99,85.01,Good
Tailor,9.72,39.84,0.75,25.59,Polyester,257,8,79.3,Staggered,12,1,9,32.74,67.26,Poor
Tailor,1.29,42.33,0.66,18.5,Cotton,153,9,91.41,Grid,1,2,1,25.13,74.87,Moderate
Factory,497.71,71.42,1.69,10.28,Denim,147,10,79.94,Staggered,294,6,1410,29.13,70.87,Moderate
Tailor,8.82,52.22,1.83,25.19,Polyester,120,6,93.1,Staggered,4,2,7,11.69,88.31,Good
Factory,358.36,69.89,0.94,13.97,Polyester,205,7,74.59,Staggered,381,5,1420,29.38,70.62,Moderate
Tailor,8.77,51.86,1.34,25.65,Silk,161,8,70.13,Grid,6,2,8,38.0,62.0,Poor
Factory,390.3,47.7,0.59,27.62,Denim,127,9,75.47,Rotated,661,1,498,34.95,65.05,Poor
Tailor,9.92,53.76,1.31,11.74,Cotton,199,3,78.7,Grid,7,4,22,27.92,72.08,Moderate
Factory,76.77,65.9,1.58,19.05,Denim,143,7,91.58,Rotated,48,3,131,16.36,83.64,Good
Tailor,6.29,45.53,1.62,21.73,Cotton,215,0,82.64,Rotated,3,2,4,21.89,78.11,Moderate
Factory,386.68,71.77,1.63,26.93,Cotton,143,0,83.64,Rotated,237,2,396,19.2,80.8,Good
Tailor,6.36,41.97,1.66,28.08,Denim,160,9,70.81,Staggered,3,1,2,38.0,62.0,Poor
Tailor,2.56,41.65,1.94,14.95,Polyester,101,2,76.12,Grid,1,2,1,35.99,64.01,Poor
Factory,204.82,71.04,0.67,27.69,Polyester,186,4,78.21,Rotated,305,2,477,26.13,73.87,Moderate
Factory,311.4,65.27,1.71,15.7,Polyester,259,3,88.88,Grid,182,4,647,16.35,83.65,Good
Tailor,4.55,41.88,1.14,10.14,Cotton,188,9,88.67,Rotated,3,4,10,24.48,75.52,Moderate
Tailor,8.48,64.39,1.63,11.81,Cotton,213,5,88.78,Staggered,5,5,22,17.56,82.44,Good
Tailor,9.56,40.24,0.86,19.93,Polyester,119,7,81.49,Rotated,11,2,17,23.9,76.1,Moderate
Tailor,4.46,57.43,1.8,22.82,Polyester,214,5,85.55,Grid,2,2,3,25.79,74.21,Moderate
Factory,84.21,44.25,1.22,14.64,Silk,132,6,91.37,Staggered,69,3,189,15.4,84.6,Good
Factory,163.34,39.7,1.86,24.02,Silk,130,7,90.22,Grid,87,1,78,21.64,78.36,Moderate
Tailor,6.94,67.66,1.85,16.31,Polyester,169,0,74.78,Rotated,3,4,8,28.02,71.98,Moderate
Tailor,8.74,48.77,0.98,15.42,Polyester,125,9,86.0,Staggered,8,3,20,22.79,77.21,Moderate
Factory,268.3,57.29,1.46,15.22,Polyester,195,4,91.5,Grid,183,3,502,14.64,85.36,Good
Tailor,7.37,45.16,1.7,16.43,Cotton,251,2,88.4,Grid,4,2,7,19.47,80.53,Good
Factory,68.65,53.74,1.07,21.49,Polyester,160,2,84.72,Rotated,64,2,108,19.17,80.83,Good
Tailor,2.49,52.82,1.31,15.8,Silk,170,0,92.09,Staggered,1,3,2,19.73,80.27,Good
Factory,380.86,55.09,1.74,20.83,Denim,279,6,87.77,Staggered,218,2,382,21.6,78.4,Moderate
Tailor,7.66,45.58,1.22,23.17,Polyester,192,4,93.1,Rotated,6,1,5,15.16,84.84,Good
Tailor,8.07,50.1,1.33,13.45,Denim,102,1,83.33,Staggered,6,3,14,21.67,78.33,Moderate
Factory,125.6,67.79,0.95,13.44,Silk,148,9,89.01,Grid,132,5,587,19.34,80.66,Good
Tailor,8.14,44.84,0.91,15.75,Polyester,252,0,89.7,Rotated,8,2,14,16.24,83.76,Good
Tailor,8.48,51.96,0.7,17.97,Denim,187,0,94.07,Staggered,12,2,22,10.21,89.79,Good
Factory,426.18,59.29,0.53,14.63,Cotton,112,1,84.37,Grid,804,4,2713,19.14,80.86,Good
Tailor,2.21,46.72,1.2,11.74,Polyester,197,0,87.37,Staggered,1,3,2,23.34,76.66,Moderate
Tailor,5.15,59.73,0.98,15.62,Cotton,275,6,90.77,Grid,5,3,13,19.71,80.29,Good
Tailor,4.52,43.86,1.29,28.79,Cotton,103,9,78.14,Staggered,3,1,2,35.69,64.31,Poor
Tailor,5.0,51.32,0.72,14.46,Cotton,152,3,89.66,Grid,6,3,16,17.47,82.53,Good
Factory,177.4,39.35,1.15,12.74,Polyester,283,1,79.73,Staggered,154,3,368,25.17,74.83,Moderate
Tailor,5.14,52.7,1.49,17.77,Denim,222,6,92.36,Grid,3,2,5,18.11,81.89,Good
Factory,321.98,42.48,1.96,26.38,Silk,117,7,78.19,Staggered,164,1,128,33.53,66.47,Poor
Tailor,9.98,66.09,1.24,22.31,Polyester,144,4,87.43,Grid,8,2,13,21.89,78.11,Moderate
Tailor,5.01,45.6,0.9,25.37,Polyester,156,4,78.63,Staggered,5,1,3,30.69,69.31,Poor
Factory,307.67,52.15,1.64,10.22,Denim,175,8,79.24,Grid,187,5,740,30.58,69.42,Poor
Factory,301.74,37.49,1.53,13.46,Silk,287,4,71.58,Grid,197,2,282,37.63,62.37,Poor
Factory,152.21,67.48,1.44,16.26,Denim,144,1,79.77,Staggered,105,4,335,24.28,75.72,Moderate
Tailor,8.52,37.17,1.67,19.54,Cotton,167,10,80.68,Staggered,5,1,4,33.16,66.84,Poor
Factory,381.67,46.57,1.18,29.12,Denim,170,3,81.43,Staggered,323,1,263,26.38,73.62,Moderate
Factory,429.46,70.67,1.03,18.31,Silk,219,2,86.99,Staggered,416,3,1085,20.48,79.52,Moderate
Tailor,4.31,46.69,1.54,20.39,Cotton,115,2,81.32,Rotated,2,2,3,29.23,70.77,Moderate
Tailor,7.99,47.09,0.56,19.09,Silk,105,4,94.41,Staggered,14,2,26,11.8,88.2,Good
Tailor,4.04,37.31,1.56,18.88,Silk,251,8,76.14,Grid,2,1,1,38.0,62.0,Poor
Tailor,1.2,50.56,1.55,27.75,Cotton,240,2,74.58,Grid,0,1,0,38.0,62.0,Poor
Factory,460.05,59.13,1.66,22.29,Silk,230,10,82.68,Staggered,277,2,458,29.89,70.11,Moderate
Tailor,4.48,63.05,1.36,14.09,Polyester,278,8,87.34,Rotated,3,4,10,26.6,73.4,Moderate
Tailor,7.68,47.34,1.99,16.45,Cotton,271,10,77.57,Grid,3,2,4,33.62,66.38,Poor
Factory,76.41,59.32,1.34,25.3,Cotton,239,6,87.07,Staggered,57,2,99,18.59,81.41,Good
Tailor,8.55,63.45,1.1,13.26,Cotton,221,3,93.59,Rotated,7,4,26,11.6,88.4,Good
Tailor,7.06,56.4,1.3,13.19,Cotton,243,2,80.47,Staggered,5,4,16,24.77,75.23,Moderate
Tailor,5.17,52.47,1.87,10.12,Silk,178,9,76.56,Staggered,2,5,7,34.45,65.55,Poor
Tailor,7.46,57.29,1.53,23.3,Cotton,272,3,93.94,Staggered,4,2,7,15.41,84.59,Good
Tailor,2.02,48.92,1.35,29.57,Silk,106,6,84.97,Grid,1,1,0,34.08,65.92,Poor
Factory,135.43,49.24,1.99,20.61,Denim,159,8,92.81,Rotated,68,2,126,18.24,81.76,Good
Tailor,8.31,61.11,1.67,23.87,Cotton,219,8,72.79,Staggered,4,2,5,38.0,62.0,Poor
Factory,335.31,70.34,0.91,14.44,Cotton,187,10,83.19,Grid,368,4,1224,26.07,73.93,Moderate
Factory,447.12,56.91,1.58,12.84,Cotton,184,0,74.99,Staggered,282,4,845,25.17,74.83,Moderate
Tailor,9.43,71.18,1.12,15.97,Silk,112,3,70.78,Rotated,8,4,22,34.31,65.69,Poor
Tailor,5.09,50.48,1.29,22.01,Silk,240,2,86.28,Staggered,3,2,5,23.84,76.16,Moderate
Factory,388.52,37.09,1.78,19.15,Denim,244,2,86.04,Staggered,218,1,187,24.65,75.35,Moderate
Factory,292.93,51.23,1.39,12.25,Silk,128,2,90.0,Staggered,210,4,756,12.17,87.83,Good
Tailor,5.77,66.26,0.86,12.4,Cotton,262,2,94.86,Staggered,6,5,28,10.32,89.68,Good
Factory,176.27,43.86,1.7,17.63,Polyester,264,4,78.35,Rotated,103,2,161,28.83,71.17,Moderate
Tailor,1.73,36.39,1.62,26.21,Polyester,176,2,86.44,Staggered,1,1,0,22.78,77.22,Moderate
Tailor,9.45,41.62,0.83,17.28,Cotton,146,8,92.74,Rotated,11,2,20,15.06,84.94,Good
Tailor,3.25,49.56,1.64,10.02,Denim,162,6,77.96,Rotated,1,4,3,36.99,63.01,Poor
Tailor,7.29,51.3,1.25,11.58,Silk,194,4,86.99,Grid,5,4,17,22.22,77.78,Moderate
Factory,428.18,68.36,1.32,12.38,Silk,227,3,82.94,Staggered,324,5,1343,23.01,76.99,Moderate
Tailor,9.99,70.59,0.85,10.77,Silk,218,9,89.39,Rotated,11,6,58,20.56,79.44,Moderate
Tailor,4.36,47.17,1.72,29.36,Polyester,134,0,93.78,Grid,2,1,1,16.5,83.5,Good
Tailor,9.65,56.29,0.69,17.68,Silk,118,7,93.72,Rotated,13,3,36,13.53,86.47,Good
Factory,219.63,71.47,1.86,28.96,Polyester,250,9,89.78,Rotated,118,2,211,18.88,81.12,Good
Factory,439.32,50.39,1.27,24.2,Silk,256,2,79.3,Staggered,345,2,547,24.57,75.43,Moderate
Factory,286.34,37.76,1.92,26.15,Polyester,124,5,75.0,Rotated,149,1,111,33.32,66.68,Poor
Tailor,2.39,40.54,0.51,10.09,Cotton,174,4,71.24,Rotated,4,4,11,37.21,62.79,Poor
Tailor,8.56,62.08,1.92,29.13,Denim,289,10,86.53,Grid,4,2,6,28.7,71.3,Moderate
Tailor,2.96,40.26,0.81,26.23,Silk,182,2,92.53,Rotated,3,1,2,19.0,81.0,Good
Factory,339.99,65.98,1.08,13.2,Polyester,175,0,78.24,Rotated,314,4,982,24.14,75.86,Moderate
Tailor,3.1,65.94,0.55,28.65,Silk,209,9,93.56,Grid,5,2,9,20.94,79.06,Moderate
Factory,106.3,69.76,1.91,26.55,Cotton,266,5,80.06,Grid,55,2,88,27.92,72.08,Moderate
Factory,160.7,69.67,1.17,18.17,Cotton,234,6,84.3,Staggered,137,3,346,24.79,75.21,Moderate
Factory,432.31,36.24,0.87,28.79,Silk,165,1,87.77,Staggered,496,1,435,17.57,82.43,Good
Tailor,5.34,58.27,1.78,11.94,Cotton,227,7,82.4,Rotated,2,4,6,27.68,72.32,Moderate
Factory,77.95,51.09,1.64,25.24,Polyester,111,2,87.38,Rotated,47,2,82,15.81,84.19,Good
Tailor,6.32,54.56,0.79,19.19,Polyester,176,2,90.26,Staggered,8,2,14,13.84,86.16,Good
Tailor,8.02,53.76,0.54,25.0,Silk,132,3,77.88,Grid,14,2,21,28.85,71.15,Moderate
Factory,236.09,38.74,1.64,11.43,Silk,261,0,94.44,Rotated,143,3,405,9.08,90.92,Excellent
Factory,90.42,61.02,1.94,13.33,Denim,120,4,78.79,Grid,46,4,144,27.68,72.32,Moderate
Tailor,6.03,48.74,0.5,16.93,Cotton,286,1,78.02,Staggered,12,2,18,31.0,69.0,Poor
Factory,351.08,44.96,1.5,28.44,Cotton,265,7,90.53,Grid,234,1,211,21.19,78.81,Moderate
Tailor,9.03,64.84,1.58,16.38,Denim,130,8,76.91,Grid,5,3,11,36.04,63.96,Poor
Tailor,2.6,64.95,0.54,14.18,Silk,200,2,89.18,Rotated,4,4,14,20.46,79.54,Moderate
Factory,461.9,55.58,1.1,28.97,Cotton,268,7,83.35,Grid,419,1,349,26.32,73.68,Moderate
Factory,90.74,68.45,0.92,18.75,Polyester,152,3,78.56,Staggered,98,3,230,25.01,74.99,Moderate
Tailor,6.44,52.86,0.9,10.41,Cotton,295,6,82.18,Rotated,7,5,28,23.82,76.18,Moderate
Factory,496.58,37.53,0.75,29.58,Cotton,253,9,72.32,Rotated,662,1,478,37.65,62.35,Poor
Factory,439.54,38.84,0.8,27.12,Polyester,199,6,72.51,Staggered,549,1,398,36.0,64.0,Poor
Tailor,4.09,64.81,0.86,23.16,Cotton,252,10,80.08,Staggered,4,2,6,36.69,63.31,Poor
Tailor,2.32,47.29,1.4,19.41,Cotton,221,7,93.8,Staggered,1,2,1,18.37,81.63,Good
Tailor,8.77,60.44,1.52,12.75,Polyester,120,7,88.77,Staggered,5,4,17,19.78,80.22,Good
Factory,378.14,56.76,1.13,25.85,Silk,204,2,91.82,Grid,334,2,613,13.0,87.0,Good
Factory,465.28,49.08,1.96,12.76,Silk,118,8,77.53,Grid,237,3,551,34.02,65.98,Poor
Factory,52.67,68.65,1.28,10.97,Cotton,200,3,71.04,Staggered,41,6,174,35.44,64.56,Poor
Factory,69.81,62.31,1.83,11.75,Silk,168,0,85.6,Rotated,38,5,162,17.01,82.99,Good
Tailor,6.33,71.58,0.59,24.82,Cotton,136,5,73.38,Rotated,10,2,14,31.36,68.64,Poor
Tailor,7.91,52.56,1.06,19.35,Denim,159,1,84.36,Grid,7,2,11,21.48,78.52,Moderate
Factory,69.35,67.07,1.2,28.34,Silk,175,10,78.04,Staggered,57,2,88,35.48,64.52,Poor
Tailor,1.39,46.29,1.34,22.1,Denim,184,3,82.84,Grid,1,2,1,27.8,72.2,Moderate
Tailor,7.47,57.43,1.02,17.01,Polyester,172,4,89.05,Staggered,7,3,18,15.06,84.94,Good
Tailor,6.37,60.69,0.72,19.87,Silk,113,5,87.49,Staggered,8,3,20,20.21,79.79,Moderate
Factory,96.15,51.12,0.71,20.84,Cotton,214,0,77.41,Rotated,135,2,209,25.36,74.64,Moderate
Factory,57.22,43.08,1.7,11.26,Denim,106,1,79.36,Grid,33,3,78,25.72,74.28,Moderate
Tailor,7.11,58.85,0.64,19.94,Cotton,180,6,71.35,Rotated,11,2,15,38.0,62.0,Poor
Tailor,2.61,46.88,0.81,21.81,Denim,213,9,76.63,Rotated,3,2,4,32.38,67.62,Poor
Factory,146.21,60.48,0.98,28.78,Silk,249,0,77.98,Staggered,149,2,232,26.81,73.19,Moderate
Tailor,7.83,69.57,1.46,20.63,Silk,290,4,91.19,Staggered,5,3,13,17.49,82.51,Good
Factory,448.33,55.93,0.79,16.45,Silk,167,10,86.76,Staggered,567,3,1475,25.06,74.94,Moderate
Factory,359.0,37.77,0.78,14.86,Silk,221,1,83.55,Grid,460,2,768,23.96,76.04,Moderate
Tailor,6.07,41.9,1.41,18.65,Polyester,155,3,91.26,Grid,4,2,7,15.33,84.67,Good
Factory,145.72,60.57,0.82,29.97,Silk,174,4,71.0,Rotated,177,2,251,33.73,66.27,Poor
Tailor,8.34,69.65,1.84,19.2,Polyester,166,2,80.98,Grid,4,3,9,26.3,73.7,Moderate
Tailor,7.49,67.23,1.48,10.93,Polyester,275,2,70.54,Grid,5,6,21,34.57,65.43,Poor
Tailor,4.81,42.8,1.64,13.5,Denim,175,2,75.31,Staggered,2,3,4,34.75,65.25,Poor
Tailor,9.01,36.33,1.51,16.63,Denim,121,5,91.07,Rotated,5,2,9,16.53,83.47,Good
Tailor,9.23,51.93,1.15,23.79,Cotton,151,8,93.98,Grid,8,2,15,13.84,86.16,Good
Factory,404.87,71.45,0.82,13.09,Silk,260,2,92.84,Staggered,493,5,2288,12.56,87.44,Good
Tailor,9.45,50.91,1.59,24.0,Cotton,201,6,93.21,Rotated,5,2,9,15.86,84.14,Good
Factory,51.55,56.11,0.58,17.57,Cotton,185,9,77.83,Rotated,88,3,205,29.22,70.78,Moderate
Factory,88.17,65.67,1.46,25.82,Denim,286,0,73.31,Staggered,60,2,87,30.87,69.13,Poor
Factory,262.96,63.31,1.26,18.56,Silk,135,5,84.23,Grid,208,3,525,25.33,74.67,Moderate
Tailor,1.12,37.44,1.56,13.82,Denim,262,6,92.08,Staggered,0,2,0,25.07,74.93,Moderate
Factory,308.15,45.62,1.39,22.91,Polyester,126,8,93.13,Rotated,221,1,205,18.48,81.52,Good
Factory,386.85,66.19,1.56,26.84,Cotton,165,9,92.85,Rotated,247,2,458,15.29,84.71,Good
Factory,416.24,36.51,0.92,24.04,Polyester,136,6,89.38,Staggered,452,1,403,20.1,79.9,Moderate
Tailor,9.78,45.26,1.07,12.62,Polyester,283,8,84.64,Rotated,9,3,22,21.92,78.08,Moderate
Tailor,3.97,46.38,1.9,14.56,Cotton,101,1,74.56,Staggered,2,3,4,35.01,64.99,Poor
Tailor,2.24,42.95,1.39,20.62,Denim,227,4,74.32,Rotated,1,2,1,37.99,62.01,Poor
Factory,385.94,61.06,0.6,20.27,Polyester,132,3,81.26,Rotated,643,3,1567,21.81,78.19,Moderate
Factory,345.77,71.01,0.94,17.76,Cotton,198,1,94.69,Grid,367,3,1042,10.46,89.54,Good
Factory,230.37,52.83,1.97,21.99,Denim,200,0,88.83,Staggered,116,2,206,16.11,83.89,Good
Factory,305.32,64.68,0.79,23.57,Polyester,100,9,91.45,Staggered,386,2,705,17.97,82.03,Good
Tailor,1.46,55.55,1.36,12.81,Cotton,198,6,73.31,Grid,1,4,2,36.83,63.17,Poor
Factory,379.6,60.64,1.11,15.56,Silk,270,8,93.68,Staggered,341,3,958,18.02,81.98,Good
Factory,208.43,71.68,0.76,19.41,Denim,101,0,71.31,Rotated,274,3,586,32.93,67.07,Poor
Factory,413.76,66.81,0.94,11.15,Cotton,206,6,78.82,Staggered,440,5,1734,26.76,73.24,Moderate
Factory,437.71,45.36,1.65,21.77,Silk,175,0,73.59,Grid,265,2,390,29.85,70.15,Moderate
Factory,57.64,63.92,1.75,26.41,Cotton,286,1,81.32,Grid,32,2,52,23.41,76.59,Moderate
Factory,414.45,45.64,1.87,20.25,Silk,115,2,71.13,Rotated,221,2,314,34.27,65.73,Poor
Tailor,1.27,57.91,1.81,24.93,Polyester,168,10,84.46,Rotated,0,2,0,34.66,65.34,Poor
Factory,318.37,67.25,1.88,27.91,Silk,134,4,78.42,Grid,169,2,265,25.25,74.75,Moderate
Factory,225.16,45.73,0.52,16.36,Cotton,218,3,78.85,Staggered,432,2,681,28.82,71.18,Moderate
Tailor,6.16,53.94,1.46,14.46,Denim,273,0,92.21,Rotated,4,3,11,13.89,86.11,Good
Tailor,2.26,71.37,0.5,24.34,Denim,169,2,86.27,Grid,4,2,6,26.37,73.63,Moderate
Factory,460.11,57.62,1.64,16.64,Denim,256,0,81.72,Staggered,280,3,686,21.73,78.27,Moderate
Factory,349.24,52.96,1.3,19.21,Denim,129,10,77.72,Rotated,268,2,416,36.24,63.76,Poor
Tailor,2.81,54.03,1.63,12.58,Denim,264,8,91.84,Rotated,1,4,3,25.22,74.78,Moderate
Tailor,6.13,41.73,1.47,14.4,Silk,107,10,79.01,Rotated,4,2,6,32.36,67.64,Poor
Factory,124.59,51.12,1.22,28.56,Polyester,125,7,74.81,Grid,102,1,76,36.05,63.95,Poor
